   3.0675040e+02   1.0000000e+04   3.3366700e-01   6.6666464e-01   3.4061806e-02   4.8347096e-01   1.3642256e+06   5.3698235e+03   1.2674535e+06   9.6772123e+00
   3.0874871e+02   1.0000000e+04   3.3366700e-01   7.7777250e-01   2.7667591e-02   4.2109807e-01   1.6352212e+06   6.2501358e+03   1.5219982e+06   1.1322302e+01
   3.1019047e+02   1.0000000e+04   3.3366700e-01   8.8888419e-01   2.3278222e-02   3.7246744e-01   1.9048280e+06   7.1211477e+03   1.7751951e+06   1.2963284e+01
   3.1127816e+02   1.0000000e+04   3.3366700e-01   9.9999734e-01   2.0085478e-02   3.3366784e-01   2.1735193e+06   7.9857170e+03   2.0275031e+06   1.4601619e+01
   2.3540759e+02   1.0000000e+04   4.4455600e-01   1.8040023e-06   4.4455500e-01   9.9945680e-01  -4.1570420e+05  -8.6893091e+02  -4.1571616e+05   1.1955414e-03
   2.4489096e+02   1.0000000e+04   4.4455600e-01   1.1111183e-01   3.7540118e-01   9.9779051e-01  -1.7365646e+05   1.4006696e+02  -1.8691582e+05   1.3259357e+00
   2.5790892e+02   1.0000000e+04   4.4455600e-01   2.2222285e-01   2.8892763e-01   9.8925329e-01   8.8160261e+04   1.1828305e+03   6.0245843e+04   2.7914418e+00
   2.7374947e+02   1.0000000e+04   4.4455600e-01   3.3333388e-01   1.9187816e-01   9.4991045e-01   3.7005609e+05   2.2437076e+03   3.2570476e+05   4.4351328e+00
   2.8724461e+02   1.0000000e+04   4.4455600e-01   4.4444434e-01   1.1701689e-01   8.5398007e-01   6.5889288e+05   3.2721110e+03   5.9717761e+05   6.1715264e+00
   2.9566670e+02   1.0000000e+04   4.4455600e-01   5.5555477e-01   7.6673434e-02   7.3886299e-01   9.4232516e+05   4.2433620e+03   8.6344099e+05   7.8884173e+00
   3.0075028e+02   1.0000000e+04   4.4455600e-01   6.6666534e-01   5.5585903e-02   6.3904221e-01   1.2199604e+06   5.1736467e+03   1.1242242e+06   9.5736272e+00
   3.0404510e+02   1.0000000e+04   4.4455600e-01   7.7777558e-01   4.3322893e-02   5.5919549e-01   1.4938879e+06   6.0790510e+03   1.3814927e+06   1.1239526e+01
   3.0633622e+02   1.0000000e+04   4.4455600e-01   8.8888711e-01   3.5433796e-02   4.9569720e-01   1.7655308e+06   6.9688273e+03   1.6365874e+06   1.2894342e+01
   3.0801843e+02   1.0000000e+04   4.4455600e-01   1.0000000e+00   1.0000000e-02   4.4455600e-01   2.0357059e+06   7.8481537e+03   1.8902814e+06   1.4542451e+01
   2.2248864e+02   1.0000000e+04   5.5544400e-01   0.0000000e+00   5.5544400e-01   9.9900000e-01  -4.8625224e+05  -1.1905829e+03  -4.8626447e+05   1.2235214e-03
   2.2856842e+02   1.0000000e+04   5.5544400e-01   1.1110929e-01   4.9989620e-01   9.9983462e-01  -2.7079494e+05  -2.3445413e+02  -2.8316174e+05   1.2366799e+00
   2.3750380e+02   1.0000000e+04   5.5544400e-01   2.2222104e-01   4.2864522e-01   9.9924274e-01  -3.8891697e+04   7.6189280e+02  -6.4592601e+04   2.5700904e+00
   2.5075525e+02   1.0000000e+04   5.5544400e-01   3.3333266e-01   3.3551722e-01   9.9529888e-01   2.1564135e+05   1.8062099e+03   1.7493142e+05   4.0709933e+00
   2.6830227e+02   1.0000000e+04   5.5544400e-01   4.4444374e-01   2.2435112e-01   9.6931128e-01   4.9629971e+05   2.8884439e+03   4.3828571e+05   5.8014008e+00
   2.8342756e+02   1.0000000e+04   5.5544400e-01   5.5555432e-01   1.3715814e-01   8.9007436e-01   7.8710657e+05   3.9409423e+03   7.1083521e+05   7.6271357e+00
   2.9256341e+02   1.0000000e+04   5.5544400e-01   6.6666509e-01   9.0803376e-02   7.8776596e-01   1.0716047e+06   4.9274379e+03   9.7767737e+05   9.3927362e+00
   2.9805882e+02   1.0000000e+04   5.5544400e-01   7.7777559e-01   6.6424295e-02   6.9516568e-01   1.3499209e+06   5.8691153e+03   1.2388723e+06   1.1104859e+01
   3.0165625e+02   1.0000000e+04   5.5544400e-01   8.8888609e-01   5.2104167e-02   6.1836326e-01   1.6244270e+06   6.7840893e+03   1.4965501e+06   1.2787691e+01
   3.0418761e+02   1.0000000e+04   5.5544400e-01   9.9999955e-01   4.2817145e-02   5.5544423e-01   1.8965857e+06   7.6822035e+03   1.7520437e+06   1.4454199e+01
   2.1299618e+02   1.0000000e+04   6.6633300e-01   0.0000000e+00   6.6633300e-01   9.9900000e-01  -5.0951855e+05  -1.4056741e+03  -5.0953127e+05   1.2720391e-03
   2.1613756e+02   1.0000000e+04   6.6633300e-01   1.1111177e-01   6.2462569e-01   9.9998928e-01  -3.1836023e+05  -5.1434001e+02  -3.3004331e+05   1.1683077e+00
   2.2093795e+02   1.0000000e+04   6.6633300e-01   2.2222070e-01   5.7101027e-01   9.9996551e-01  -1.1684389e+05   4.0849222e+02  -1.4072666e+05   2.3882775e+00
   2.2860496e+02   1.0000000e+04   6.6633300e-01   3.3333229e-01   4.9958354e-01   9.9983349e-01   1.0049818e+05   1.3766924e+03   6.3415255e+04   3.7082928e+00
   2.4134412e+02   1.0000000e+04   6.6633300e-01   4.4444401e-01   4.0047637e-01   9.9865437e-01   3.4252523e+05   2.4088764e+03   2.9029580e+05   5.2229436e+00
   2.6117525e+02   1.0000000e+04   6.6633300e-01   5.5555509e-01   2.6826640e-01   9.8478688e-01   6.1966157e+05   3.5138012e+03   5.4902103e+05   7.0640546e+00
   2.7939612e+02   1.0000000e+04   6.6633300e-01   6.6666554e-01   1.5940247e-01   9.1979955e-01   9.1468614e+05   4.6029629e+03   8.2431443e+05   9.0371706e+00
   2.8963545e+02   1.0000000e+04   6.6633300e-01   7.7777614e-01   1.0494254e-01   8.2673180e-01   1.2012093e+06   5.6083449e+03   1.0924849e+06   1.0872439e+01
   2.9559991e+02   1.0000000e+04   6.6633300e-01   8.8888712e-01   7.6967770e-02   7.4000498e-01   1.4804294e+06   6.5617097e+03   1.3542413e+06   1.2618812e+01
   2.9948770e+02   1.0000000e+04   6.6633300e-01   1.0000000e+00   1.0000000e-02   6.6633300e-01   1.7555323e+06   7.4857730e+03   1.6123109e+06   1.4322133e+01
   2.0710524e+02   1.0000000e+04   7.7722200e-01   0.0000000e+00   7.7722200e-01   9.9900000e-01  -4.8257002e+05  -1.4792770e+03  -4.8258320e+05   1.3172988e-03
   2.0826548e+02   1.0000000e+04   7.7722200e-01   1.1111674e-01   7.4937328e-01   9.9999909e-01  -3.0876028e+05  -6.4222382e+02  -3.2000829e+05   1.1248007e+00
   2.1006280e+02   1.0000000e+04   7.7722200e-01   2.2221866e-01   7.1357296e-01   9.9999824e-01  -1.3075255e+05   2.0910146e+02  -1.5343345e+05   2.2680896e+00
   2.1303063e+02   1.0000000e+04   7.7722200e-01   3.3333431e-01   6.6583477e-01   9.9999549e-01   5.4264239e+04   1.0842191e+03   1.9755478e+04   3.4508761e+00
   2.1832465e+02   1.0000000e+04   7.7722200e-01   4.4444343e-01   5.9901526e-01   9.9998134e-01   2.5154032e+05   1.9999739e+03   2.0436311e+05   4.7177212e+00
   2.2867782e+02   1.0000000e+04   7.7722200e-01   5.5555541e-01   4.9896066e-01   9.9983120e-01   4.7186676e+05   2.9881677e+03   4.1004969e+05   6.1817065e+00
   2.5004192e+02   1.0000000e+04   7.7722200e-01   6.6666638e-01   3.4027793e-01   9.9569432e-01   7.3694833e+05   4.1002015e+03   6.5577143e+05   8.1176903e+00
   2.7463501e+02   1.0000000e+04   7.7722200e-01   7.7777690e-01   1.8669802e-01   9.4594399e-01   1.0404615e+06   5.2534143e+03   9.3667729e+05   1.0378425e+01
   2.8672419e+02   1.0000000e+04   7.7722200e-01   8.8888738e-01   1.1970324e-01   8.5941310e-01   1.3306976e+06   6.2850942e+03   1.2074635e+06   1.2323409e+01
   2.9327872e+02   1.0000000e+04   7.7722200e-01   9.9999742e-01   8.7465589e-02   7.7722378e-01   1.6111889e+06   7.2513222e+03   1.4700435e+06   1.4114537e+01
   2.0418411e+02   1.0000000e+04   8.8811100e-01   0.0000000e+00   8.8811100e-01   9.9900000e-01  -4.1238232e+05  -1.4210690e+03  -4.1239591e+05   1.3585185e-03
   2.0443268e+02   1.0000000e+04   8.8811100e-01   1.1114511e-01   8.7412008e-01   9.9999986e-01  -2.4669626e+05  -6.1007092e+02  -2.5773417e+05   1.1037909e+00
   2.0479390e+02   1.0000000e+04   8.8811100e-01   2.2224013e-01   8.5613945e-01   9.9999982e-01  -8.0383688e+04   2.0280077e+02  -1.0248123e+05   2.2097544e+00
   2.0536063e+02   1.0000000e+04   8.8811100e-01   3.3334164e-01   8.3216453e-01   9.9999975e-01   8.7140819e+04   1.0197861e+03   5.3908395e+04   3.3232424e+00
   2.0634566e+02   1.0000000e+04   8.8811100e-01   4.4444809e-01   7.9859880e-01   9.9999960e-01   2.5693145e+05   1.8448046e+03   2.1240743e+05   4.4524022e+00
   2.0831656e+02   1.0000000e+04   8.8811100e-01   5.5555817e-01   7.4824943e-01   9.9999907e-01   4.3152405e+05   2.6874001e+03   3.7532466e+05   5.6199387e+00
   2.1313434e+02   1.0000000e+04   8.8811100e-01   6.6666768e-01   6.6434129e-01   9.9999535e-01   6.1818934e+05   3.5747763e+03   5.4915019e+05   6.9039146e+00
   2.2889433e+02   1.0000000e+04   8.8811100e-01   7.7777767e-01   4.9711483e-01   9.9982426e-01   8.4353131e+05   4.6009320e+03   7.5690900e+05   8.6622307e+00
   2.6780644e+02   1.0000000e+04   8.8811100e-01   8.8888890e-01   2.2735546e-01   9.7070543e-01   1.1614909e+06   5.8794123e+03   1.0456798e+06   1.1581107e+01
   2.8366007e+02   1.0000000e+04   8.8811100e-01   9.9999799e-01   1.3590372e-01   8.8811251e-01   1.4596064e+06   6.9562252e+03   1.3222289e+06   1.3737749e+01
   1.9887410e+02   1.0000000e+04   9.9900000e-01   0.0000000e+00   9.9900000e-01   9.9900000e-01  -3.3333004e+05  -1.4045006e+03  -3.3334396e+05   1.3923745e-03
   2.0273319e+02   1.0000000e+04   9.9900000e-01   3.1110571e-01   9.9854840e-01   1.0000000e+00   1.4302906e+05   9.4604294e+02   1.1242255e+05   3.0606507e+00
   2.0276545e+02   1.0000000e+04   9.9900000e-01   7.4892153e-01   9.9601719e-01   1.0000000e+00   7.8918408e+05   4.1330920e+03   7.1551285e+05   7.3671224e+00
   2.0283499e+02   1.0000000e+04   9.9900000e-01   8.9510080e-01   9.9046712e-01   9.9999999e-01   1.0050479e+06   5.1975608e+03   9.1696849e+05   8.8079411e+00
   2.0273778e+02   1.0000000e+04   9.9900000e-01   4.4742620e-01   9.9819029e-01   1.0000000e+00   3.4420759e+05   1.9383644e+03   3.0019499e+05   4.4012599e+00
   2.0262596e+02   1.0000000e+04   9.9900000e-01   0.0000000e+00   9.9900000e-01   9.9900000e-01  -3.1653692e+05  -1.3208459e+03  -3.1655088e+05   1.3959654e-03
   2.0274473e+02   1.0000000e+04   9.9900000e-01   5.7503794e-01   9.9764685e-01   1.0000000e+00   5.3253953e+05   2.8672939e+03   4.7597594e+05   5.6563588e+00
   2.0310794e+02   1.0000000e+04   9.9900000e-01   9.6893569e-01   9.6780964e-01   9.9999997e-01   1.1145819e+06   5.7373520e+03   1.0191052e+06   9.5476676e+00
   2.0431622e+02   1.0000000e+04   9.9900000e-01   9.9163344e-01   8.8049164e-01   9.9999987e-01   1.1506364e+06   5.9145708e+03   1.0523216e+06   9.8314716e+00
   2.3932239e+02   1.0000000e+04   9.9900000e-01   9.9999899e-01   4.1515983e-01   9.9900059e-01   1.2366274e+06   6.3048453e+03   1.1201192e+06   1.1650829e+01
   3.2756862e+02   1.5587755e+04   1.0000000e-03   2.7098909e-06   9.9995156e-04   1.8875253e-02   2.2741543e+05   7.6692736e+02   2.2739925e+05   1.0377806e-03
   3.2783472e+02   1.5587755e+04   1.0000000e-03   1.1110330e-01   3.3301060e-04   6.3363375e-03   4.9143820e+05   1.5724925e+03   4.7468546e+05   1.0747376e+00
   3.2788814e+02   1.5587755e+04   1.0000000e-03   2.2206760e-01   1.9959767e-04   3.8039160e-03   7.5452126e+05   2.3749027e+03   7.2105210e+05   2.1471441e+00
   3.2794708e+02   1.5587755e+04   1.0000000e-03   1.0000000e+00   1.0000000e-04   1.0000000e-03   2.5979888e+06   7.9964289e+03   2.4473263e+06   9.6654433e+00
   2.9728657e+02   1.5587755e+04   1.1188900e-01   1.1254220e-06   1.1188820e-01   8.2341500e-01   2.5836237e+04   3.9134935e+02   2.5819671e+04   1.0627350e-03
   3.1096818e+02   1.5587755e+04   1.1188900e-01   1.1111024e-01   5.2371775e-02   5.8803099e-01   3.1798657e+05   1.3504078e+03   3.0153783e+05   1.0552346e+00
   3.1772043e+02   1.5587755e+04   1.1188900e-01   2.2222092e-01   2.8902321e-02   4.0234457e-01   5.9816530e+05   2.2403939e+03   5.6493353e+05   2.1319154e+00
   3.2083301e+02   1.5587755e+04   1.1188900e-01   3.3332851e-01   1.9343289e-02   2.9698444e-01   8.6975718e+05   3.0905264e+03   8.1974160e+05   3.2086455e+00
   3.2252922e+02   1.5587755e+04   1.1188900e-01   4.4444016e-01   1.4438931e-02   2.3370370e-01   1.1376991e+06   3.9232416e+03   1.0709149e+06   4.2843976e+00
   3.2358256e+02   1.5587755e+04   1.1188900e-01   5.5555084e-01   1.1494888e-02   1.9220582e-01   1.4039135e+06   4.7471737e+03   1.3203708e+06   5.3595107e+00
   3.2429703e+02   1.5587755e+04   1.1188900e-01   6.6665247e-01   9.5404269e-03   1.6306656e-01   1.6691787e+06   5.5659756e+03   1.5688845e+06   6.4341610e+00
   3.2481255e+02   1.5587755e+04   1.1188900e-01   7.7775387e-01   8.1508907e-03   1.4153256e-01   1.9338918e+06   6.3815499e+03   1.8168499e+06   7.5085736e+00
   3.2520173e+02   1.5587755e+04   1.1188900e-01   8.8887057e-01   7.1130938e-03   1.2498842e-01   2.1982879e+06   7.1950281e+03   2.0644986e+06   8.5829781e+00
   3.2550572e+02   1.5587755e+04   1.1188900e-01   9.9997070e-01   6.3090893e-03   1.1189209e-01   2.4624053e+06   8.0067912e+03   2.3118725e+06   9.6571143e+00
   2.7681827e+02   1.5587755e+04   2.2277800e-01   1.2999970e-06   2.2277704e-01   9.6294955e-01  -1.3353173e+05   2.7066939e+01  -1.3354889e+05   1.1010824e-03
   2.9163021e+02   1.5587755e+04   2.2277800e-01   1.1111122e-01   1.4053931e-01   8.8068677e-01   1.4940464e+05   1.0228403e+03   1.3371491e+05   1.0065420e+00
   3.0424935e+02   1.5587755e+04   2.2277800e-01   2.2222253e-01   7.9664996e-02   7.2367263e-01   4.3701091e+05   1.9869658e+03   4.0458491e+05   2.0802228e+00
   3.1174505e+02   1.5587755e+04   2.2277800e-01   3.3333279e-01   4.9471422e-02   5.6939200e-01   7.1757703e+05   2.8967553e+03   6.6819320e+05   3.1681170e+00
   3.1590641e+02   1.5587755e+04   2.2277800e-01   4.4444283e-01   3.4828202e-02   4.5771679e-01   9.9132398e+05   3.7684350e+03   9.2504022e+05   4.2522968e+00
   3.1842513e+02   1.5587755e+04   2.2277800e-01   5.5555380e-01   2.6672147e-02   3.7966380e-01   1.2612234e+06   4.6190786e+03   1.1780945e+06   5.3329605e+00
   3.2008951e+02   1.5587755e+04   2.2277800e-01   6.6666335e-01   2.1559193e-02   3.2338891e-01   1.5289837e+06   5.4575803e+03   1.4290434e+06   6.4114641e+00
   3.2126516e+02   1.5587755e+04   2.2277800e-01   7.7776745e-01   1.8074123e-02   2.8126832e-01   1.7954640e+06   6.2884457e+03   1.6787334e+06   7.4886052e+00
   3.2213797e+02   1.5587755e+04   2.2277800e-01   8.8888300e-01   1.5551972e-02   2.4868280e-01   2.0611679e+06   7.1142912e+03   1.9276585e+06   8.5650175e+00
   3.2281074e+02   1.5587755e+04   2.2277800e-01   9.9998562e-01   1.3644653e-02   2.2278101e-01   2.3263018e+06   7.9364143e+03   2.1760243e+06   9.6407390e+00
   2.5865870e+02   1.5587755e+04   3.3366700e-01   1.5048491e-06   3.3366601e-01   9.9390697e-01  -2.7135611e+05  -3.5327917e+02  -2.7137389e+05   1.1409884e-03
   2.7164540e+02   1.5587755e+04   3.3366700e-01   1.1111157e-01   2.5328024e-01   9.7675806e-01  -6.8166160e+03   6.4543996e+02  -2.1508433e+04   9.4252298e-01
   2.8669622e+02   1.5587755e+04   3.3366700e-01   2.2222207e-01   1.6695107e-01   9.1717328e-01   2.7443358e+05   1.6531179e+03   2.4353789e+05   1.9820487e+00
   2.9937171e+02   1.5587755e+04   3.3366700e-01   3.3333332e-01   1.0185291e-01   7.9729521e-01   5.6073783e+05   2.6290039e+03   5.1268287e+05   3.0828659e+00
   3.0730847e+02   1.5587755e+04   3.3366700e-01   4.4444417e-01   6.6750292e-02   6.6731326e-01   8.4137022e+05   3.5530554e+03   7.7609628e+05   4.1875138e+00
   3.1204887e+02   1.5587755e+04   3.3366700e-01   5.5555351e-01   4.8351578e-02   5.6192123e-01   1.1160583e+06   4.4394186e+03   1.0337185e+06   5.2823385e+00
   3.1507527e+02   1.5587755e+04   3.3366700e-01   6.6666468e-01   3.7634434e-02   4.8168461e-01   1.3870210e+06   5.3031759e+03   1.2877254e+06   6.3701061e+00
   3.1714992e+02   1.5587755e+04   3.3366700e-01   7.7777222e-01   3.0737029e-02   4.2022121e-01   1.6557296e+06   6.1529675e+03   1.5395451e+06   7.4535785e+00
   3.1865458e+02   1.5587755e+04   3.3366700e-01   8.8888240e-01   2.5954475e-02   3.7213359e-01   1.9230335e+06   6.9936325e+03   1.7900006e+06   8.5344492e+00
   3.1979390e+02   1.5587755e+04   3.3366700e-01   9.9999908e-01   2.2451767e-02   3.3366729e-01   2.1894195e+06   7.8279868e+03   2.0395638e+06   9.6136780e+00
   2.4254383e+02   1.5587755e+04   4.4455600e-01   1.8090577e-06   4.4455500e-01   9.9926018e-01  -3.8031945e+05  -7.2086931e+02  -3.8033794e+05   1.1862228e-03
   2.5230504e+02   1.5587755e+04   4.4455600e-01   1.1111182e-01   3.7548060e-01   9.9715521e-01  -1.4070978e+05   2.4858579e+02  -1.5436263e+05   8.7587011e-01
   2.6566711e+02   1.5587755e+04   4.4455600e-01   2.2222286e-01   2.8956099e-01   9.8703653e-01   1.1915007e+05   1.2531922e+03   9.0417916e+04   1.8432518e+00
   2.8169882e+02   1.5587755e+04   4.4455600e-01   3.3333378e-01   1.9476454e-01   9.4413792e-01   3.9931426e+05   2.2771776e+03   3.5371916e+05   2.9250592e+00
   2.9515535e+02   1.5587755e+04   4.4455600e-01   4.4444432e-01   1.2245233e-01   8.4718578e-01   6.8598654e+05   3.2698306e+03   6.2264019e+05   4.0638539e+00
   3.0361883e+02   1.5587755e+04   4.4455600e-01   5.5555478e-01   8.2425536e-02   7.3426128e-01   9.6712433e+05   4.2077528e+03   8.8620229e+05   5.1913849e+00
   3.0880786e+02   1.5587755e+04   4.4455600e-01   6.6666567e-01   6.0716767e-02   6.3647647e-01   1.2425134e+06   5.1064102e+03   1.1443091e+06   6.3000924e+00
   3.1220961e+02   1.5587755e+04   4.4455600e-01   7.7777577e-01   4.7762385e-02   5.5792692e-01   1.5142052e+06   5.9809735e+03   1.3989033e+06   7.3969539e+00
   3.1459247e+02   1.5587755e+04   4.4455600e-01   8.8888742e-01   3.9291317e-02   4.9521484e-01   1.7835990e+06   6.8402670e+03   1.6513079e+06   8.4868562e+00
   3.1635047e+02   1.5587755e+04   4.4455600e-01   1.0000000e+00   1.0000000e-02   4.4455600e-01   2.0515035e+06   7.6892789e+03   1.9022902e+06   9.5724706e+00
   2.2925903e+02   1.5587755e+04   5.5544400e-01   0.0000000e+00   5.5544400e-01   9.9900000e-01  -4.5039983e+05  -1.0318605e+03  -4.5041885e+05   1.2203079e-03
   2.3550623e+02   1.5587755e+04   5.5544400e-01   1.1110948e-01   4.9990499e-01   9.9976345e-01  -2.3766155e+05  -1.1564808e+02  -2.5039371e+05   8.1680524e-01
   2.4469215e+02   1.5587755e+04   5.5544400e-01   2.2222065e-01   4.2871950e-01   9.9898377e-01  -8.3004218e+03   8.4077739e+02  -3.4755693e+04   1.6971829e+00
   2.5828300e+02   1.5587755e+04   5.5544400e-01   3.3333265e-01   3.3608535e-01   9.9416264e-01   2.4412221e+05   1.8460840e+03   2.0222527e+05   2.6878108e+00
   2.7601858e+02   1.5587755e+04   5.5544400e-01   4.4444355e-01   2.2743932e-01   9.6545134e-01   5.2291650e+05   2.8903055e+03   4.6328812e+05   3.8253345e+00
   2.9110068e+02   1.5587755e+04   5.5544400e-01   5.5555431e-01   1.4331647e-01   8.8514768e-01   8.1149447e+05   3.9064414e+03   7.3323490e+05   5.0205804e+00
   3.0031632e+02   1.5587755e+04   5.5544400e-01   6.6666507e-01   9.7410871e-02   7.8446221e-01   1.0937880e+06   4.8598223e+03   9.9746259e+05   6.1795572e+00
   3.0594637e+02   1.5587755e+04   5.5544400e-01   7.7777572e-01   7.2401452e-02   6.9345780e-01   1.3699382e+06   5.7700869e+03   1.2560548e+06   7.3059511e+00
   3.0967077e+02   1.5587755e+04   5.5544400e-01   8.8888627e-01   5.7334077e-02   6.1770939e-01   1.6422632e+06   6.6543495e+03   1.5111072e+06   8.4140457e+00
